1.3692718	1.269944	1.1782534	1.09728	1.038566	0.9608954	0.8758176	0.7938129	0.7101474	0.62493384	0.5508932	0.46446398	0.3790452	0.28884995	0.21111107	0.123202614	0.03966874	-0.03861262	-0.11276401	-0.19083278	-0.2650199	-0.34126884	-0.41614446	-0.48819834	-0.5377423	-0.61998075	-0.6863921	-0.7530635	-0.8182325	-0.88235474	-0.9507724	-1.0082488	-1.0666841	-1.1136793	-1.1715771	-1.2228302	-1.2369037	-1.2769128	-1.2933801	-1.3018467	-1.3021455	-1.2902628	-1.2671976	-1.235867	-1.2018071	-1.1587105	-1.1011465	-1.025372	-0.97801685	-0.9053651	-0.84321755	-0.7791958	-0.71060413	-0.63663864	-0.5647365	-0.49161622	-0.42095885	-0.34478074	-0.2944214	-0.20865539	-0.14259608	-0.06415118	0.0111976145	0.08842504	0.16678445	0.25295192	0.33460128	0.40820935	0.5115705	0.59831727	0.6629906	0.7671097	0.85191333	0.9299758	1.0050747	1.0920073	1.1717287	1.2561095	1.3432405	1.4270326	1.5253689	1.6255887	1.6799215	1.7245775	1.72573	1.6790566	1.5982642	1.4933285	1.408745	1.3283355	1.236966	1.1551902	1.0609897	0.9728444	0.88653785	0.8004274	0.720116	0.62722784	0.54431796	0.4739204	0.37488535	0.30331913	0.21169433	0.12057194	0.040810227	-0.038731825	-0.12578242	-0.21093076	-0.2938629	-0.37457436	-0.46402356	-0.54547435	-0.63549286	-0.6743903	-0.78624505	-0.8737231	-0.9552622	-1.0382795	-1.1205269	-1.1986842	-1.274728	-1.3496407	-1.4244945	-1.4927	-1.5500132	-1.601314	-1.6400615	-1.6537648	-1.6498175	-1.6196185	-1.5915065	-1.5253935	-1.461519	-1.3918126	-1.316607	-1.2341281	-1.1522064	-1.0695835	-0.9834305	-0.9044521	-0.82218146	-0.7365984	-0.64981276	-0.5661251	-0.4838768	-0.40974942	-0.31571677	-0.22609346	-0.14724417	-0.059319794	0.029188385	0.11568	0.19700152	0.28250366	0.3828808	0.4575182	0.5472632	0.62348866	0.7053125	0.7878027	0.8728505	0.9587924	1.0472851	1.1346055	1.2305838	1.3170505	1.4025322	1.4810826	1.5551353	1.6366401	1.6726696	1.6845808	1.6530299	1.6073213	1.5415757	1.4554411
1.2814747	1.1826079	1.0960702	1.017884	0.9879653	0.8813906	0.7160795	0.6142172	0.50025165	0.40478572	0.32673168	0.2522651	0.18655077	0.17668192	0.117502004	0.06626646	-0.013558172	-0.09501441	-0.13937882	-0.2008518	-0.29614517	-0.41374135	-0.5262303	-0.57552063	-0.6447349	-0.68801016	-0.7119706	-0.6960306	-0.73857987	-0.76367104	-0.7287833	-0.7505937	-0.8217978	-0.8043748	-0.85771847	-0.8764604	-0.8331244	-0.86570674	-0.88427716	-0.8694885	-0.83983034	-0.81778884	-0.87515235	-0.89081645	-0.93437827	-0.91990685	-0.92292696	-0.89213955	-0.7981435	-0.7577871	-0.78725946	-0.69839156	-0.59311754	-0.5015615	-0.4404407	-0.38739383	-0.32967678	-0.2827715	-0.23520875	-0.15119445	-0.11479598	-0.04899153	0.021643035	0.0559237	0.08798155	0.1507935	0.24884312	0.33076343	0.40176293	0.49976853	0.5684492	0.7225122	0.8182584	0.91689634	1.0405288	1.1783818	1.2926662	1.3909659	1.4580641	1.5379219	1.6313775	1.6719751	1.6919587	1.6898408	1.6720178	1.6503705	1.5913036	1.5357587	1.4889635	1.3865258	1.2790642	1.1624418	1.034796	0.88835466	0.75908387	0.6793759	0.5405872	0.45931873	0.3588493	0.2857172	0.19311327	0.10985376	0.016288916	-0.0789904	-0.17253079	-0.2525312	-0.34084913	-0.41494855	-0.4907736	-0.5581562	-0.65126914	-0.71160316	-0.80192405	-0.8740758	-0.94956887	-1.044296	-1.130533	-1.2381862	-1.3186498	-1.3849254	-1.4504037	-1.5071298	-1.5597342	-1.5966078	-1.6470674	-1.6702745	-1.6689748	-1.675547	-1.691732	-1.6904174	-1.6711204	-1.631281	-1.5613147	-1.4962164	-1.4110624	-1.3296297	-1.2395209	-1.1456802	-1.0351318	-0.92685795	-0.8386342	-0.75781965	-0.6753712	-0.589354	-0.5072735	-0.4237043	-0.33813882	-0.25589648	-0.16729836	-0.082058325	0.006441837	0.028442364	0.12048595	0.21000183	0.3083471	0.4101547	0.5113643	0.61848253	0.72281855	0.8278184	0.9339218	1.113978	1.2218386	1.3157825	1.4126714	1.5062052	1.585832	1.6283228	1.6586906	1.6807548	1.7004429	1.690054	1.6949896	1.6220306	1.561934	1.4260248
1.6742156	1.6415932	1.5699548	1.4889184	1.4119276	1.3272237	1.2428043	1.1590536	1.0768151	0.9969676	0.89300776	0.85988945	0.7840345	0.6848174	0.68192196	0.51226676	0.4291807	0.34552696	0.25723445	0.17177786	0.07798831	-0.012996813	-0.07032023	-0.14481632	-0.22224332	-0.29967248	-0.37998566	-0.4572292	-0.5391447	-0.6157784	-0.69545484	-0.7243692	-0.86263376	-0.9364713	-1.0159107	-1.0923518	-1.1603626	-1.234329	-1.3020545	-1.365586	-1.4266871	-1.4876671	-1.5523192	-1.5432839	-1.5391836	-1.50648	-1.4622823	-1.4193821	-1.3620479	-1.2973173	-1.2316025	-1.1595078	-1.0793853	-1.0041819	-0.92779773	-0.8430766	-0.7954706	-0.71831137	-0.6461309	-0.61568385	-0.5010977	-0.38694185	-0.2997679	-0.21779831	-0.13267264	-0.052683007	0.03393226	0.11579724	0.20624703	0.2899343	0.40670052	0.44365272	0.50870603	0.58276427	0.66298217	0.7400525	0.8194253	0.90071297	0.9862803	1.06109	1.1406031	1.2426103	1.3176986	1.4014457	1.4890956	1.5785401	1.6399934	1.6885016	1.6767682	1.6352524	1.5550041	1.4876144	1.403034	1.321168	1.2378464	1.1510317	1.0502243	0.9648422	0.8764629	0.807648	0.7301815	0.66043276	0.5784419	0.50076276	0.4288291	0.3527488	0.29762775	0.19592589	0.108132556	0.020427108	-0.06176098	-0.14066431	-0.22094546	-0.29920214	-0.3791777	-0.45901656	-0.5378193	-0.6135913	-0.6669718	-0.7710613	-0.8568516	-0.93754363	-1.0135779	-1.0917797	-1.1644577	-1.2386395	-1.307918	-1.3729002	-1.4303931	-1.4889355	-1.5399339	-1.5439414	-1.5479841	-1.537809	-1.4914377	-1.4368019	-1.3783318	-1.3126519	-1.2404746	-1.1640712	-1.0912919	-1.0161663	-0.92450833	-0.8536738	-0.7808622	-0.7006832	-0.6240936	-0.5448175	-0.46481386	-0.3855498	-0.30539414	-0.24005839	-0.1558948	-0.06563603	0.01751922	0.10037961	0.18370213	0.26658955	0.35003626	0.43131864	0.5165366	0.60374266	0.6736744	0.7445843	0.8412864	0.8970892	0.9744996	1.0643793	1.1438565	1.2278059	1.3120127	1.4024508	1.481371	1.5622231	1.6377083	1.6752912
1.5560241	1.5446119	1.5183212	1.4988207	1.4480817	1.4023123	1.3491632	1.2896217	1.2032897	1.10903	1.0261583	0.93520164	0.8305438	0.74743485	0.6555565	0.5662386	0.47791383	0.359431	0.26622236	0.18706524	0.08845778	0.0076852413	-0.09075011	-0.16239741	-0.2758931	-0.37249905	-0.4427312	-0.49238148	-0.568997	-0.6224451	-0.701937	-0.78353715	-0.85752195	-0.9348767	-1.0086842	-1.0697328	-1.1231602	-1.1266845	-1.1744279	-1.2141806	-1.246293	-1.291732	-1.342153	-1.3523091	-1.348557	-1.3332925	-1.3123168	-1.2894356	-1.305871	-1.2866375	-1.2633648	-1.210235	-1.1451167	-1.0748777	-0.99480087	-0.92434114	-0.887558	-0.8157454	-0.7711545	-0.69497937	-0.6014893	-0.50855464	-0.42878553	-0.3596554	-0.2933864	-0.20179097	-0.11452514	-0.00088732754	0.08625929	0.18583614	0.2888754	0.39291897	0.47332856	0.57717997	0.6781243	0.7832917	0.8737211	0.9764242	1.0694367	1.1689752	1.2768463	1.3751377	1.4723536	1.5702465	1.6243775	1.6933446	1.6922786	1.6393796	1.6462505	1.6256391	1.5805434	1.5387483	1.4361631	1.3464857	1.2457175	1.144767	1.045952	0.94476825	0.83480525	0.7857953	0.6810913	0.5811577	0.48267192	0.38414225	0.29226387	0.19351609	0.099814035	0.00881161	-0.08640292	-0.17075363	-0.26445812	-0.32982978	-0.4173674	-0.489738	-0.5814078	-0.6488556	-0.72886205	-0.7914098	-0.87039405	-0.9163509	-0.9881578	-1.0646559	-1.1322887	-1.1265227	-1.1849681	-1.2212359	-1.2387748	-1.2736462	-1.3512222	-1.3506069	-1.3417002	-1.3480458	-1.3412781	-1.3308969	-1.3084704	-1.2802086	-1.2419306	-1.1980479	-1.1471447	-1.1319398	-1.0675915	-1.0033929	-0.9312949	-0.85827416	-0.7890893	-0.73377526	-0.6506977	-0.5923197	-0.5114855	-0.4457987	-0.36016527	-0.2506978	-0.15601179	-0.08433836	0.02563683	0.128059	0.17022169	0.25972247	0.36158726	0.45063588	0.55365753	0.65293217	0.74780685	0.8371207	0.91903025	0.98700947	1.0870053	1.1752187	1.2636144	1.3547226	1.4087923	1.4508963	1.4793993	1.4976227	1.5444278	1.5527296
1.515112	1.4819711	1.4229673	1.4113923	1.3329793	1.2377162	1.1635358	1.0786486	0.9885502	0.9072519	0.81963235	0.7310488	0.6560513	0.5671381	0.47060508	0.39314225	0.3236823	0.2200916	0.13657695	0.06971994	-0.014712475	-0.087851234	-0.17236203	-0.24799739	-0.3294923	-0.39823276	-0.46356547	-0.52321947	-0.5831098	-0.6612686	-0.72503877	-0.79289436	-0.8611218	-0.92403996	-0.9859579	-1.0410115	-1.084478	-1.1418684	-1.1434327	-1.2243271	-1.2536154	-1.2732424	-1.2936957	-1.2920445	-1.2768568	-1.271765	-1.2401924	-1.2177705	-1.1850904	-1.1470982	-1.0576663	-0.9956723	-0.9352113	-0.8701306	-0.80169433	-0.73377335	-0.66834366	-0.5979591	-0.52935547	-0.42764965	-0.38610262	-0.31341094	-0.27382082	-0.20189923	-0.13120508	-0.04588341	0.034087017	0.09747667	0.23747003	0.2794811	0.36145297	0.5332485	0.5360126	0.6470243	0.73565435	0.8161962	0.89869314	0.9696772	1.055354	1.1594281	1.2546347	1.3946855	1.4768339	1.5428442	1.6279253	1.6701666	1.6941513	1.6875228	1.6813947	1.6207916	1.5554684	1.4578494	1.3760461	1.2847776	1.2036215	1.0965003	1.0020005	0.9079554	0.79900867	0.7162127	0.6186805	0.5175527	0.43862078	0.34678218	0.24755222	0.1874102	0.09806264	0.023677181	-0.060797933	-0.14227615	-0.23374987	-0.31507537	-0.39855185	-0.49462438	-0.5703565	-0.6741436	-0.76951	-0.86176205	-0.9414048	-1.022362	-1.1067283	-1.1839349	-1.2571481	-1.328291	-1.3882841	-1.4470135	-1.4953887	-1.5324746	-1.5373733	-1.5677737	-1.562712	-1.5677719	-1.5340027	-1.4953719	-1.4468995	-1.4032027	-1.3546376	-1.298943	-1.2359067	-1.164533	-1.0838523	-1.0010375	-0.9289143	-0.8445605	-0.777319	-0.66033894	-0.57458586	-0.4826099	-0.3792124	-0.28660196	-0.21419469	-0.12936035	-0.03672649	0.050927658	0.13803604	0.2213392	0.29422006	0.36938712	0.46285826	0.52680886	0.6161687	0.7160965	0.81160814	0.9053035	1.0010395	1.103973	1.1927451	1.2875321	1.373477	1.4261907	1.492851	1.5428479	1.5782651	1.576033	1.5644306	1.5384587
1.6763401	1.6831988	1.667724	1.6072032	1.4738746	1.3703891	1.3202044	1.2698346	1.1982193	1.1456486	1.1142035	1.0081351	0.9495791	0.88307226	0.7441547	0.6442172	0.5628853	0.47930536	0.40604097	0.36957857	0.2697469	0.16484956	0.07731015	-0.06476134	-0.1383571	-0.15038544	-0.23703621	-0.32989335	-0.42548883	-0.5140965	-0.6019423	-0.68085206	-0.76867115	-0.78266174	-0.9152082	-0.9881716	-1.0631229	-1.1381985	-1.2169768	-1.282583	-1.3610448	-1.4205251	-1.4881456	-1.5603352	-1.5576863	-1.521179	-1.4959142	-1.4596844	-1.4005572	-1.3482292	-1.3036276	-1.2470745	-1.1813275	-1.1160796	-1.0589993	-1.0031239	-0.9420486	-0.8753798	-0.79769444	-0.7189676	-0.6370941	-0.55439204	-0.46623185	-0.38134655	-0.29163793	-0.20947951	-0.12223434	-0.037479788	0.04916763	0.127446	0.20503296	0.2815284	0.3632188	0.44317734	0.52973706	0.6101319	0.69567496	0.7796744	0.8637266	0.9448623	1.0246519	1.0965844	1.164178	1.2491854	1.3038977	1.3503534	1.4075543	1.4522243	1.5355607	1.626752	1.6449071	1.6336678	1.5709636	1.4367825	1.3655897	1.2870299	1.2289923	1.164013	1.1136107	1.0415558	0.9577274	0.8722454	0.78522646	0.7015746	0.60522395	0.52609944	0.44055322	0.3509888	0.25902253	0.173938	0.08671892	0.0011293807	-0.08305346	-0.17319997	-0.26013	-0.35154134	-0.4376488	-0.523944	-0.6061595	-0.6877522	-0.76468074	-0.8393109	-0.9078357	-0.9715356	-1.0345093	-1.0908326	-1.1463425	-1.2117423	-1.2736921	-1.3341334	-1.3795848	-1.4401616	-1.4654065	-1.4850079	-1.4819819	-1.4595048	-1.4105706	-1.3595152	-1.306294	-1.2651249	-1.215582	-1.1551495	-1.0801132	-1.0167395	-0.9403378	-0.87304425	-0.7970396	-0.7208256	-0.6407107	-0.5540907	-0.45477065	-0.36240244	-0.27017903	-0.18059006	-0.08392133	0.002534479	0.092319146	0.17136893	0.25431782	0.33567035	0.4159785	0.4908217	0.5581144	0.63515383	0.7145887	0.8011853	0.88140666	0.94647837	1.0129414	1.0901377	1.1726227	1.2561361	1.397492	1.4910582	1.571428	1.6393782
1.5140994	1.5089288	1.500677	1.4610195	1.4344785	1.4374667	1.3578885	1.274033	1.1915767	1.1113455	0.987937	0.8902288	0.8035113	0.7174256	0.6493516	0.5849806	0.4832772	0.38109556	0.3423758	0.22965364	0.12832099	0.025271669	-0.0718084	-0.16605772	-0.2508609	-0.33469713	-0.415835	-0.48479944	-0.5649165	-0.6437494	-0.71673214	-0.7906059	-0.85823447	-0.9191982	-0.98164606	-1.0542606	-1.1315112	-1.1998516	-1.2565298	-1.313942	-1.3396358	-1.3441031	-1.3335086	-1.3582805	-1.3606611	-1.3329022	-1.3479033	-1.3506135	-1.3439708	-1.3118391	-1.2571604	-1.1909995	-1.138019	-1.0802524	-1.0184524	-0.95436615	-0.88557297	-0.81761855	-0.733629	-0.6506068	-0.57002807	-0.4898818	-0.4220455	-0.33816057	-0.25359675	-0.16954724	-0.06989869	0.034914516	0.11714013	0.22694159	0.32055387	0.39765012	0.50902486	0.5901988	0.6099103	0.7133744	0.80342454	0.88871175	1.032209	1.1279978	1.2143707	1.2836818	1.3705044	1.4503223	1.5073956	1.5429065	1.5390196	1.5617489	1.5526026	1.554504	1.5248492	1.4942812	1.4268928	1.3881385	1.3197274	1.2419311	1.157441	1.0716324	0.9632597	0.8633805	0.7783637	0.6960178	0.61507845	0.53282917	0.44771218	0.35906282	0.27289522	0.17950109	0.0909913	-0.0014739279	-0.09724577	-0.18533137	-0.27271715	-0.355404	-0.4329208	-0.5095811	-0.58064234	-0.6590236	-0.7428398	-0.82651526	-0.8954134	-0.95006317	-1.0041938	-1.0791044	-1.1571592	-1.2121776	-1.2744303	-1.3158716	-1.3416712	-1.3520656	-1.3522878	-1.3412151	-1.3766421	-1.3267089	-1.3314553	-1.3287088	-1.3217064	-1.291206	-1.2568135	-1.1909794	-1.1288775	-1.0675105	-1.0298986	-0.9545446	-0.8738552	-0.79838765	-0.7044976	-0.6154221	-0.5509192	-0.4622026	-0.37507746	-0.31032935	-0.22349617	-0.13856114	-0.05336719	0.036774363	0.1508748	0.22951324	0.31715053	0.3928396	0.45249984	0.53779274	0.6995095	0.7923175	0.88545114	0.9752067	1.0639794	1.1406277	1.2303363	1.3050047	1.3652685	1.3997058	1.440998	1.4810371	1.5036321	1.5068359
1.78725	1.7885627	1.7725321	1.7168459	1.6630052	1.5765765	1.468278	1.3486423	1.2209034	1.1141417	0.9831569	0.8599497	0.7455944	0.63192815	0.5329154	0.44180632	0.35745698	0.2408076	0.18269306	0.096105084	0.018055981	-0.052556716	-0.13529049	-0.22375457	-0.30062535	-0.3856689	-0.4511023	-0.48009205	-0.57242817	-0.64454395	-0.73082864	-0.78786665	-0.8509339	-0.90232676	-0.9726363	-1.0119236	-1.07535	-1.1240846	-1.1686984	-1.2120472	-1.2403562	-1.2618924	-1.249163	-1.2577057	-1.2639723	-1.2987444	-1.2902652	-1.2730644	-1.2550704	-1.2476684	-1.2468258	-1.1564277	-1.066107	-1.0632482	-0.9913613	-0.94840735	-0.92068225	-0.8395982	-0.7567925	-0.69455993	-0.6082126	-0.5126202	-0.4836186	-0.42498174	-0.35451365	-0.26437256	-0.20054358	-0.12686217	-0.043324277	0.040797487	0.102226056	0.17009321	0.28157133	0.36676723	0.45679986	0.5546577	0.66321343	0.78196526	0.89957047	1.0021396	1.1304693	1.2418419	1.3519588	1.4697692	1.588221	1.7011416	1.7495075	1.7814685	1.7751503	1.7846913	1.7629071	1.7317847	1.6466243	1.5408831	1.4252877	1.3020488	1.1706282	1.0557048	0.92790604	0.81147236	0.6957843	0.59184456	0.4949657	0.4362847	0.35067463	0.26394174	0.187995	0.101344444	0.025456868	-0.05560571	-0.13321039	-0.20960963	-0.29902026	-0.36584046	-0.41087985	-0.49723634	-0.5642919	-0.64952576	-0.71139395	-0.77847666	-0.8326857	-0.9044467	-0.9523182	-1.0200186	-1.0661788	-1.1093347	-1.1599685	-1.195864	-1.2246518	-1.2441617	-1.263175	-1.2732241	-1.2797915	-1.2699847	-1.2578394	-1.239074	-1.2139702	-1.1867636	-1.1564479	-1.1339929	-1.0798904	-1.0447956	-0.99578834	-0.9357501	-0.86247146	-0.80872643	-0.7404472	-0.6830155	-0.6133349	-0.542157	-0.47927907	-0.4178312	-0.32966945	-0.24680345	-0.15308103	-0.07874068	-0.008284811	0.08347447	0.17058466	0.24937211	0.34342495	0.4294119	0.52507937	0.59597915	0.70563275	0.8192148	0.9366526	1.0352129	1.1518978	1.2717755	1.3897746	1.5005183	1.5947094	1.6883955	1.7473242	1.7512844
1.6381714	1.6417613	1.618039	1.5798965	1.5442853	1.4892393	1.4083985	1.2435855	1.1322873	1.0638483	0.96020174	0.84598774	0.7672021	0.67635655	0.57129836	0.4973623	0.4008452	0.3552854	0.28803113	0.20166425	0.111148566	0.029062223	-0.032216396	-0.11859527	-0.2021947	-0.28446987	-0.37315676	-0.45570052	-0.5573447	-0.66287136	-0.74921757	-0.81793976	-0.8945102	-0.97022074	-1.0357074	-1.1042057	-1.1738669	-1.2361277	-1.2842896	-1.3373078	-1.3739593	-1.3796608	-1.3940479	-1.4195317	-1.4218383	-1.3911915	-1.3712919	-1.3325387	-1.3002024	-1.2778202	-1.2251725	-1.1682795	-1.1123933	-1.0820225	-1.0270345	-0.95665264	-0.8750449	-0.81731963	-0.7419323	-0.6757658	-0.60220504	-0.5278459	-0.44191116	-0.349878	-0.24697757	-0.15040864	-0.059750244	0.025038466	0.11227143	0.20121917	0.29194745	0.36083427	0.46252882	0.5526726	0.6414875	0.7266018	0.8148114	0.905348	0.9343734	1.0367377	1.140055	1.2391709	1.3179159	1.4537228	1.5335466	1.5770944	1.5635412	1.5558921	1.565523	1.5587037	1.6111681	1.5958422	1.5412052	1.4777528	1.4039631	1.249303	1.1628371	1.0630546	0.9467125	0.83409196	0.7395046	0.6710392	0.63280505	0.55032676	0.46596006	0.38540456	0.30040026	0.22870617	0.13337912	0.044740934	-0.037107784	-0.12302767	-0.20657806	-0.29233074	-0.37948546	-0.48716852	-0.58595556	-0.6767851	-0.7434462	-0.82109094	-0.88857883	-0.95633334	-1.0231339	-1.0902188	-1.1492237	-1.1718181	-1.2079525	-1.2526835	-1.2911744	-1.3151549	-1.3283311	-1.3508148	-1.3574041	-1.3513753	-1.3251638	-1.2984043	-1.2649221	-1.2483749	-1.2193751	-1.1747499	-1.1274594	-1.077238	-1.0199566	-0.9442084	-0.8725891	-0.8016724	-0.72704184	-0.6447407	-0.540254	-0.46801645	-0.3769993	-0.29844987	-0.20814373	-0.111466035	-0.022139467	0.06609851	0.14581026	0.20255026	0.3105625	0.39067334	0.47010395	0.5569447	0.63944787	0.71730965	0.79961276	0.8823529	0.9530457	1.0516645	1.1428994	1.2354746	1.330507	1.431703	1.5410403	1.5924026	1.616036	1.639967
1.5909542	1.5789462	1.55217	1.5082438	1.466724	1.4290621	1.3536637	1.263165	1.1653446	1.0672587	0.9604628	0.85403484	0.7298464	0.639672	0.54861987	0.44667894	0.35529995	0.26117933	0.18280075	0.107746385	0.03449092	-0.06036854	-0.16307731	-0.2599713	-0.35604405	-0.4481968	-0.5456078	-0.6415207	-0.7284381	-0.8085096	-0.8884184	-0.9826914	-1.0655062	-1.1209196	-1.1737132	-1.2144607	-1.2326779	-1.2364087	-1.2192857	-1.1864449	-1.1279767	-1.085655	-1.0651648	-1.0605409	-1.0696033	-1.0958849	-1.1460544	-1.2129976	-1.2294732	-1.2414789	-1.25232	-1.227617	-1.207296	-1.1443423	-1.0634459	-0.9838582	-0.89928263	-0.81350917	-0.72883046	-0.6454471	-0.5595166	-0.4637884	-0.36009657	-0.27786905	-0.19346136	-0.10956266	-0.023123022	0.06503858	0.14957356	0.23485123	0.31989715	0.402555	0.50201494	0.58996326	0.6894847	0.7894855	0.86364114	0.96869063	1.0734551	1.1783239	1.2708269	1.3699942	1.4422864	1.494516	1.5435278	1.5739253	1.5913289	1.5993491	1.5970657	1.5817951	1.5615852	1.5079339	1.4674509	1.3916235	1.3141707	1.23058	1.1373585	1.034455	0.9356371	0.83514524	0.73072994	0.6267732	0.5318279	0.4293821	0.33406377	0.2414637	0.14867118	0.056478713	-0.034623623	-0.12797777	-0.21720207	-0.307334	-0.37131494	-0.4644353	-0.549794	-0.6372733	-0.72302186	-0.79462665	-0.8796666	-0.95570457	-1.0223964	-1.0806257	-1.1474653	-1.2042311	-1.2296747	-1.2482287	-1.2457185	-1.215798	-1.1837746	-1.1037108	-1.1003072	-1.079581	-1.093338	-1.1344179	-1.202704	-1.2496333	-1.2722806	-1.2891196	-1.2862691	-1.2696552	-1.2084686	-1.1397488	-1.0618562	-0.9799805	-0.90331894	-0.82354736	-0.73877865	-0.6541794	-0.56659883	-0.46501428	-0.37227607	-0.2923274	-0.2013062	-0.11580767	-0.031450417	0.062171556	0.14069831	0.22590202	0.31835538	0.412625	0.50659543	0.5979321	0.70869714	0.844047	0.9349374	1.0292717	1.1329979	1.2324015	1.3302827	1.4189895	1.4496218	1.5089136	1.5419248	1.5678262	1.5768026	1.584581
