-0.02275657	-0.026008088	0.009360518	0.012522904	0.0027486328	0.080546446	0.3958944	0.7607953	0.9439018	1.0119941	1.0633613	1.0803974	1.0869387	1.0871328	0.9701518	0.65431154	0.2817061	0.10961917	0.03242054	0.01793181	-0.016041255	0.0008270219	0.007915171	-0.0037451833	0.002772944	0.029279616	-0.005769182	0.0032794382	-0.00753648	0.055442605	0.054314483	0.054809764	0.042486284	0.065691814	0.068092495	0.054762907	-0.027314492	-0.012499034	-0.009466197	0.01841018	-0.15212093	-0.4846011	-0.78963494	-0.978286	-1.0557977	-1.0977176	-1.1143277	-1.1762053	-1.1177781	-1.1194705	-1.177239	-1.1246485	-1.1851416	-1.1838567	-1.1194438	-1.1329207	-1.1766615	-1.1641847	-1.1229934	-1.1726058	-1.156027	-1.1113253	-1.1305795	-1.1761681	-1.1189482	-1.1762352	-1.1768315	-1.1197536	-1.1795366	-1.1156749	-1.1153632	-1.1224275	-1.1812826	-1.1259303	-1.1257137	-1.1336364	-1.121885	-1.1177664	-1.1185781	-1.120198	-1.1220361	-1.1430341	-1.1245686	-1.1651584	-1.1405507	-1.184562	-1.1870974	-1.1904279	-1.1910995	-1.1888158	-1.1846125	-1.1837095	-1.1822858	-1.0513202	-0.6707959	-0.30761313	-0.117018014	-0.025988005	0.039231606	0.067834996	0.044613294	0.07226561	0.069825724	-0.016959349	0.064576	0.07312827	0.0012707189	-0.0012555234	0.059744082	0.0019189995	-0.01254224	-0.02072528	-0.01036386	0.08114435	0.009768754	0.07503569	-0.0014201775	0.030515857	0.071515724	-0.014262131	0.06707217	0.06630009	-0.021357587	0.066840276	-0.02046817	-0.026428362	0.04244229	0.0018439647
0.091756776	0.09363443	0.07781339	0.06442978	0.018164178	0.08409947	0.025518171	0.16657266	0.43005636	0.79263604	1.0270262	1.1179427	1.1249909	1.1168605	1.1274776	1.1320748	1.1319342	1.1296083	0.99713296	0.6470592	0.3859822	0.19308154	0.10509962	0.057808254	0.056871578	0.053731468	0.06784179	0.080821894	0.074385226	0.013975196	0.021771606	0.1571342	0.3955368	0.7329857	0.95722157	1.0185518	1.068532	1.0486271	1.0482687	1.0138178	1.0226195	1.0226344	1.0260617	1.053829	1.0538235	1.0611571	1.0681009	1.0255408	1.0245368	1.0308487	1.0197376	1.0202746	1.0136446	1.0256444	1.0232896	1.0191059	1.022008	1.019718	1.0589784	1.0285879	1.0173137	1.020356	1.0579454	1.0165708	1.0151131	1.0221056	1.0933597	1.0259538	1.0304393	1.0355016	1.0507685	1.0286108	1.0189282	1.0187576	1.0493339	1.0491172	1.0997766	1.0963783	1.0952312	0.97654694	0.65074205	0.2607357	0.08742066	0.014522433	0.10786292	-0.0057667606	-0.016558185	0.07208033	-0.03861989	0.05707616	0.06257676	-0.010831403	0.060668565	-0.019839175	0.084775716	-0.003065534	0.081374496	0.0688792	-0.040816087	0.07714662	-0.028406182	0.07226855	0.063570514	-0.00061134435	0.06919904	0.07760543	0.0024577156	0.0640128	0.048369847	-0.022138782	-0.019346928	0.034402005	0.038610093	0.04081783	0.028504835	0.03552796	0.030181173	0.014015853	0.011938004	0.018077297	0.0006267708	0.032404438	0.023572352	0.025209876	0.01628619	0.016569296	0.008733875	0.013390197
0.049816042	0.027704982	0.032580353	0.060737707	0.06301303	0.007910468	0.028504081	0.03398534	0.068450525	0.12710272	0.40070078	0.6380079	0.78466636	0.8563393	0.78051996	0.5251251	0.2942085	0.14172831	0.06818825	0.0619651	0.06668336	0.021373797	0.055525064	0.044698603	-0.023531768	-0.020844892	0.031382773	0.019548947	0.045658857	0.007300686	0.02346669	0.025068337	0.02446184	0.090925775	0.4034943	0.7491039	0.919995	1.0046669	1.0360106	1.0466398	1.0495636	1.0354918	1.0322236	1.029647	1.0348861	1.0534184	1.0534137	1.0648706	1.060528	1.0319701	1.0250871	1.0181459	1.0158955	1.0147126	1.0134387	1.018415	1.0206431	1.0251287	1.0260463	1.0261601	1.0266812	1.0304495	1.027049	1.0247842	1.0176264	1.0192643	1.0231978	1.0185813	1.0201637	1.0329883	1.0254554	1.0230421	1.0453041	1.0463428	1.0336388	1.058469	1.0626816	1.0581245	1.061939	1.0677049	0.95020354	0.6437218	0.29088035	0.11735329	0.03648099	0.020686971	0.013167092	0.056750767	0.016706567	0.03629657	-0.00021979585	0.0050845537	0.06691524	-0.0014952961	-0.004787828	0.0459309	0.05549226	0.06202595	-0.009742295	0.03652936	0.05592929	0.057079807	-0.010191028	0.04642877	-0.019084988	0.0076867715	0.068009004	0.003046643	0.054409813	0.0018267646	-0.008671951	0.033048846	-0.0047239726	0.042329505	0.054688666	0.024018068	-0.038619693	0.027058486	0.027447755	0.023899134	0.05255632	0.015198221	0.033311076	0.05025213	-0.010156391	0.015661908	-0.017898936	-0.005279828
-0.003940277	-0.028350707	-0.024131756	-0.0007328987	-0.0017913692	0.017154919	0.10033853	0.35112298	0.67725134	0.8342987	0.9078479	0.83455426	0.5454934	0.22133341	0.11777093	0.08711712	0.038364984	-0.023021547	-0.02781133	-0.025706923	-0.031240799	-0.029277869	-0.03106122	-0.020362437	0.024119236	-0.009681379	0.02008401	0.08229919	0.004595342	0.085832134	0.07694153	0.015958147	0.08157398	-0.00023807958	-0.008503094	0.09260777	0.002743069	0.056928247	-0.025545502	-0.03672605	0.082481876	0.007313486	0.00020877086	-0.04304945	-0.026104445	0.047231734	0.40275306	0.6348227	0.7772235	0.86425984	0.8577925	0.87124985	0.86882645	0.9122855	0.8423931	0.88397825	0.87745154	0.86382216	0.87129855	0.89886576	0.84874654	0.8361557	0.8607751	0.80988675	0.85647213	0.853592	0.8513922	0.8729469	0.85669345	0.8764039	0.86503446	0.8695037	0.88628536	0.8544096	0.8671286	0.8390732	0.88252205	0.8752589	0.8370413	0.87307066	0.8793764	0.8485914	0.87751865	0.8531358	0.88188946	0.8510655	0.8946597	0.85382134	0.8829649	0.88084054	0.87900496	0.88273364	0.8670145	0.83758146	0.8552266	0.87243086	0.8591055	0.8322947	0.8589917	0.8510482	0.8571307	0.8549067	0.86025995	0.7694898	0.47610518	0.25892234	0.11106949	0.083536685	0.029369347	0.031214446	0.009392457	0.03419227	-0.020733066	0.0038946716	-0.0009026509	0.030494625	0.010921029	-0.0093749445	0.010274713	0.058823064	0.013653411	0.052984852	0.052937046	-0.010413997	0.07964844	-0.02015527	0.06362178	0.03713932
0.0022520246	0.0027959272	0.00013806298	0.0111504495	0.024044624	0.028855221	0.047883376	0.06914994	0.07496864	0.17733529	0.41157734	0.6688746	0.84151274	0.93214655	0.9739903	0.865539	0.5925633	0.3201734	0.16806723	0.07689137	0.057225958	0.033550903	0.07610636	0.02069664	0.017049238	-0.0008339407	0.0006560683	-0.012538591	0.017731944	0.011782365	-0.012074368	0.012870035	-0.030603169	0.0107829645	-0.018292688	0.008678054	-0.029637236	-0.15872571	-0.39326605	-0.64092433	-0.83166957	-0.91192275	-0.9411113	-0.9433053	-0.95653576	-0.9655222	-1.0470281	-1.0403028	-0.98558784	-1.0669891	-1.0425463	-0.9942288	-1.0064602	-1.0071084	-1.0234871	-1.0378842	-1.0122621	-1.036151	-1.0035982	-0.97821254	-1.007912	-1.0425595	-0.9779732	-1.0155964	-1.0171872	-0.9993529	-0.9890802	-1.0070565	-1.0056301	-0.9890723	-0.9842498	-0.9803568	-0.9875513	-0.98093873	-0.9793068	-0.982516	-0.9861004	-0.9741795	-0.96615994	-0.97410846	-1.0572026	-1.0541645	-0.97462535	-0.9515328	-0.9524807	-0.9738956	-0.97033054	-0.960731	-0.9719591	-0.84879243	-0.5456855	-0.3501175	-0.17684433	-0.099792786	0.0033841114	0.023179298	-0.009056863	-0.014325777	0.06833451	0.015787696	0.044226192	-0.008858828	0.02177115	-0.031019457	-0.034948654	0.049029388	0.031078026	0.029534053	0.00350973	0.015882954	0.026573915	-0.01653973	0.03562429	0.06307754	0.016686222	0.017371818	0.014297889	0.027067702	0.06725717	0.035548966	0.04636588	0.057305537	0.04132381	-0.0027073626	0.06585157	0.021110702	0.050996117	0.055420667
0.027087355	0.024161026	0.04717812	0.049011067	0.0548994	0.13704851	0.4344857	0.6605423	0.8101786	0.9357819	0.8197738	0.57971513	0.3161369	0.16346171	0.08629115	0.07031595	0.04699271	0.022317916	0.007857049	0.007526923	0.006344579	0.002900241	0.0007179156	0.017557057	0.010288453	0.0691025	0.0072002327	0.041796006	0.04166782	0.035650644	0.053970058	-0.0036028186	-0.022427678	0.0004275944	0.02027908	-0.14315945	-0.4324785	-0.7236081	-0.87112737	-0.9221333	-0.96572524	-0.97387314	-0.98028207	-0.98548895	-0.9926479	-1.0344303	-1.0334364	-0.9931865	-1.0262185	-0.99956554	-0.9754427	-1.0262979	-0.9945555	-1.027635	-1.0065534	-0.99557316	-1.0187042	-0.98564774	-0.98457944	-1.0275887	-1.0421574	-0.9964953	-1.0085404	-1.0301282	-1.000341	-0.99246234	-0.98917705	-0.9924284	-1.019388	-0.9924679	-0.9861411	-1.0298806	-1.0283188	-0.9850229	-0.992496	-1.0132428	-1.0003661	-1.0009105	-1.0079623	-0.99341494	-0.8853422	-0.5755012	-0.33043036	-0.14870875	-0.06410099	-0.011243409	0.03433624	0.015661145	0.049873434	0.008464305	0.052157186	-0.025566142	0.026766079	-0.02175715	-0.006589297	0.0093124565	0.0037429444	0.04908033	0.020614186	-0.004234768	-0.009003781	0.02785501	-0.00058468804	0.04114401	0.03652701	-0.0019655065	0.046899486	0.025595717	0.006798564	-7.280824e-05	0.03748084	0.0063439263	0.013913445	0.034144603	0.020616747	0.02315128	0.05741911	0.054871753	-0.009764445	0.049038842	0.05069682	0.055140294	0.03307403	0.053508162	0.007809585	0.019042999	0.06826971	0.027891647
-0.0058305115	-0.015893858	0.02084085	0.01740592	0.016866747	0.03317507	0.08734918	0.4163129	0.6937994	0.7804046	0.5795644	0.25079933	0.10035196	0.034982987	0.063139044	0.048944425	0.022108829	-0.020136211	0.007437721	-0.00044174306	-0.007836347	-0.01024697	-0.012306722	0.06680259	-0.017970119	-0.02652951	0.04618565	-0.010033777	-0.004705943	0.057815097	-0.009877671	-0.021994278	-0.029166998	0.07193144	0.07503923	0.0076034423	-0.028913071	0.080139846	0.4006344	0.7416656	0.90780497	0.973853	1.0078043	1.0245566	0.9696282	1.027076	1.0298102	1.0305842	1.0356599	0.97686976	0.97551715	1.0315847	0.99197584	0.99279964	0.9627124	0.9708636	0.96880406	1.0010998	0.97951955	1.0037171	1.0196317	1.0269636	1.0309678	1.0266482	1.0184942	1.0116216	1.0130541	1.0065427	1.006218	1.0004019	1.0004956	0.9987344	1.0033377	1.0069739	0.9968546	0.9783306	0.9756766	0.98583984	0.9736178	0.97397244	1.006052	1.0255022	0.99343514	0.9894545	1.0381323	0.89510596	0.58257526	0.30585784	0.10591908	0.0525776	0.017858792	0.037787013	-0.0028488212	0.004740875	0.005209624	0.043190867	0.025891658	-0.0076830545	0.045165963	0.054553363	0.0076012663	-0.008715803	0.04794451	0.038226347	0.0630102	0.0039163926	0.05351997	0.046335176	-0.01660272	-0.015727712	0.05796317	-0.014763216	0.04922229	-0.007326808	0.054587156	-0.0152096525	-0.023974536	0.04405856	-0.0073524434	0.07154506	0.083931684	-0.024090383	-0.020649761	0.058933146	-0.006380433	-0.0025155637	0.075385265	-0.017017435
0.08282405	0.050404567	0.058297947	0.064218946	0.07664794	0.06219694	0.09617236	0.04512552	0.060470484	0.0864558	0.15052475	0.45041823	0.735362	0.8252701	0.9102525	0.9349279	0.8413233	0.5560574	0.34249276	0.17307791	0.048801422	0.053928886	0.06743413	0.065218076	0.06274922	0.06701772	0.07188412	0.054333635	0.05475291	0.056484528	0.053181954	0.05089166	0.06867185	0.086249426	0.07372704	0.1661975	0.41917577	0.73199224	0.9112074	0.9939171	1.0324353	1.0377631	1.0459355	1.0591891	1.0753177	1.0754716	1.0538306	1.0663366	1.0724607	1.1175977	1.0714864	1.0815183	1.1230747	1.1269482	1.087487	1.110619	1.1238403	1.1048738	1.0542816	1.0650393	1.1193179	1.0710927	1.0653759	1.0500996	1.1385591	1.0680995	1.0450252	1.1215203	1.121581	1.0512452	1.07583	1.048241	1.130802	1.0509702	1.064624	1.0762962	1.0768348	1.0422379	1.0525458	1.0540545	1.0513583	1.055737	1.0555667	1.054709	1.0572162	1.0706432	1.0644258	1.1264986	1.1256045	1.1170661	1.0052211	0.6295987	0.2808609	0.10177046	0.019067079	0.07994056	-0.025235184	0.08627479	0.06919968	0.064488605	-0.030116405	0.07665713	0.08282825	0.0055567753	0.085753605	0.03133756	0.020069025	0.008274749	0.0031343028	0.02464614	0.02173482	0.030041624	0.031038828	0.02933092	0.030333038	0.027583607	0.023776002	0.022165043	0.015074335	0.016772259	0.016467517	0.01634815	0.01718176	0.021474585	0.017288048	0.016316863	0.0073518213	0.006469436
0.0054587387	-0.05499415	-0.008559268	-0.023724254	-0.016274028	0.034458384	0.33913615	0.7114534	0.92974055	0.93877673	1.0058439	0.9939316	0.9930321	1.0250512	0.90169793	0.60497004	0.25030294	0.0859312	0.019724809	0.005384382	-0.004691003	-0.007336747	-0.0042865137	0.009371791	-0.02809596	-0.0036243014	-0.05160643	0.03544669	0.033134345	-0.042636868	-0.0548652	0.05663377	-0.055498693	0.08671079	-0.011727027	0.015560808	0.0122923795	0.07184436	0.46186015	0.6960055	0.86016273	0.93174756	0.9507915	0.9806216	1.0143557	1.0056908	0.9675741	0.9770239	0.987718	0.96963805	0.9663356	0.9593911	0.9540683	0.9375507	0.9456334	0.9375713	0.9335588	0.94101465	0.9338603	0.94049424	0.94693416	0.9519608	0.95515305	0.95843333	0.96453476	0.95933735	0.96367973	0.9678952	0.95579517	0.9563346	0.95148706	0.9460833	0.9542562	0.94353944	0.9538916	0.98379517	0.94655323	0.9487734	0.97214574	0.9688222	0.9172941	0.9686186	0.9555447	0.93836427	0.9850069	0.9672205	0.96256256	0.97982156	0.86724	0.5757411	0.25935727	0.092966564	0.033533506	0.014050774	0.013220869	-0.0032793116	0.012429091	-0.0043367	0.028295409	0.026377	0.0010686293	0.03211801	0.041564833	0.021242337	0.0566487	0.008992244	0.060813796	0.006166391	0.0288921	0.02105682	0.00092962896	0.049133785	0.084594704	-0.0042849244	0.017480465	0.043494888	0.026960805	0.0008704681	-0.011130609	0.054246422	-0.05889572	-0.039862067	0.08088012	0.007897082	-0.052925058	0.09634605	0.11116108	-0.0087169
-0.029313296	-0.01140354	-0.021176953	0.014238594	-0.0050717127	-0.024899729	-0.02669954	0.0045487247	0.10076391	0.38122237	0.63429904	0.83645517	0.90850043	0.9061781	0.9786413	0.9802916	0.86348784	0.58145255	0.25624922	0.10615454	0.038029756	0.022290181	0.011830062	0.01786276	-0.019200947	-0.005364364	0.010517035	0.009289455	0.0042940844	0.010488762	-0.015030572	0.04861083	0.05220025	0.0562848	-0.01421779	0.04789655	0.06587166	0.048774216	0.035638116	0.038840543	0.040496185	-0.15126705	-0.46678513	-0.7706783	-0.96256673	-0.9901894	-1.0510794	-1.0309887	-1.0318114	-1.0904045	-1.0305368	-1.0923523	-1.1026502	-1.1005964	-1.0842259	-1.034421	-1.0830886	-1.037843	-1.1021142	-1.059907	-1.0327637	-1.0851662	-1.0985632	-1.0378041	-1.0435154	-1.0923638	-1.0374632	-1.1028292	-1.0981103	-1.0451726	-1.0691062	-1.0852135	-1.038783	-1.0338542	-1.0645095	-1.0595889	-1.0418935	-1.038999	-1.0518546	-1.0448072	-1.0372847	-1.0318668	-1.0336623	-1.0689353	-1.0316398	-1.0370977	-1.0411301	-1.1024959	-1.0998151	-1.0846263	-1.0848043	-1.0855135	-1.0901679	-1.0891212	-1.0861005	-1.0878458	-0.97817653	-0.66081494	-0.2909751	-0.1139736	-0.03210386	0.0027803034	0.021781899	0.02273172	0.067004114	0.025276586	0.07478994	-0.015780786	0.07441169	0.050297737	0.07944043	-0.01774409	-0.014443992	-0.018449116	0.05431339	-0.022515062	-0.003396919	0.06186563	-0.021739304	0.043930586	-0.019460194	0.07796542	0.078053504	-0.004247481	0.07180223	-0.012776155	-0.006027302	0.08202011
